date,temperature,humidity,rainfall
20240106,21.36,82.6,547.5
20240107,21.9,80.27,146.0
20240108,21.91,85.35,2390.75
20240109,21.0,88.49,4018.65
20240110,21.12,78.88,142.35
20240111,20.9,74.93,0.0
20240112,20.83,77.63,0.0
20240113,21.54,76.31,0.0
20240114,22.28,74.23,0.0
20240115,21.45,73.72,0.0
20240116,21.08,74.47,0.0
20240117,20.99,73.81,0.0
20240118,20.92,69.98,0.0
20240119,22.22,72.83,7.3
20240120,23.19,76.89,40.15
20240121,23.03,71.06,3.65
20240122,23.11,70.77,0.0
20240123,22.7,72.83,0.0
20240124,22.79,73.62,10.95
20240125,22.57,71.34,0.0
20240126,21.99,66.65,0.0
20240127,21.99,67.03,0.0
20240128,22.33,68.66,0.0
20240129,22.02,66.53,0.0
20240130,22.17,62.55,0.0
20240131,23.15,67.2,0.0
20240201,23.83,64.18,0.0
20240202,24.15,65.64,3.65
20240203,24.54,69.82,36.5
20240204,23.4,63.69,0.0
20240205,22.72,60.36,0.0
20240206,22.67,60.67,0.0
20240207,23.03,57.65,0.0
20240208,23.42,53.54,0.0
20240209,23.05,58.08,0.0
20240210,22.99,63.1,0.0
20240211,23.49,62.07,0.0
20240212,22.62,59.04,0.0
20240213,23.09,59.96,0.0
20240214,24.46,61.71,0.0
20240215,23.43,57.48,0.0
20240216,23.65,59.79,0.0
20240217,24.21,55.81,0.0
20240218,24.21,50.16,0.0
20240219,24.79,57.27,0.0
20240220,25.44,58.74,0.0
20240221,26.34,56.94,7.3
20240222,26.44,54.17,0.0
20240223,26.37,55.94,0.0
20240224,26.39,56.93,0.0
20240225,26.28,58.02,0.0
20240226,25.14,56.06,0.0
20240227,25.97,57.42,0.0
20240228,25.95,51.04,0.0
20240229,25.38,46.39,0.0
20240301,24.35,51.83,0.0
20240302,25.06,41.73,0.0
20240303,26.08,41.2,0.0
20240304,26.89,43.86,0.0
20240305,27.15,42.77,0.0
20240306,27.62,38.13,0.0
20240307,26.95,39.65,0.0
20240308,27.78,38.37,0.0
20240309,27.99,46.74,0.0
20240310,28.15,45.56,0.0
20240311,27.72,43.18,0.0
20240312,27.44,44.17,0.0
20240313,27.59,43.16,7.3
20240314,28.1,55.58,10.95
20240315,28.88,50.4,3.65
20240316,28.03,43.5,0.0
20240317,26.68,41.03,0.0
20240318,27.07,37.67,0.0
20240319,27.38,36.36,0.0
20240320,27.3,36.35,0.0
20240321,27.3,47.08,3.65
20240322,28.39,48.69,18.25
20240323,28.21,48.78,105.85
20240324,27.98,36.01,0.0
20240325,27.49,39.32,0.0
20240326,27.56,30.98,3.65
20240327,27.2,25.83,0.0
20240328,27.79,35.04,0.0
20240329,29.04,42.4,0.0
20240330,28.88,39.03,0.0
20240331,28.54,39.61,0.0
20240401,29.51,44.22,0.0
20240402,29.95,48.64,7.3
20240403,29.76,48.51,131.4
20240404,29.71,48.08,7.3
20240405,30.43,44.02,14.6
20240406,29.71,39.55,0.0
20240407,29.66,42.95,0.0
20240408,30.12,45.59,0.0
20240409,29.57,44.92,0.0
20240410,29.03,44.55,3.65
20240411,29.16,50.39,2996.65
20240412,27.35,65.58,2237.45
20240413,27.28,61.44,270.1
20240414,27.91,54.78,36.5
20240415,28.54,49.03,0.0
20240416,28.82,50.06,0.0
20240417,29.6,55.88,0.0
20240418,29.43,59.61,0.0
20240419,29.76,58.2,0.0
20240420,30.37,53.24,3.65
20240421,30.43,50.72,43.8
20240422,30.22,53.22,80.3
20240423,29.81,50.65,0.0
20240424,29.07,46.11,3.65
20240425,29.77,46.7,3.65
20240426,29.73,46.15,0.0
20240427,29.55,42.19,0.0
20240428,30.27,39.82,0.0
20240429,30.71,37.53,0.0
20240430,30.78,43.09,0.0
20240501,31.21,54.93,0.0
20240502,31.37,53.56,14.6
20240503,29.51,63.73,507.34999999999997
20240504,28.77,63.94,3387.2
20240505,28.64,61.89,1208.15
20240506,29.55,56.9,105.85
20240507,28.61,63.32,2784.95
20240508,27.22,72.09,1149.75
20240509,27.45,69.87,1182.6000000000001
20240510,25.52,76.22,1003.75
20240511,26.49,74.79,3372.6
20240512,26.1,77.33,2777.65
20240513,25.58,79.77,3160.9
20240514,26.12,74.69,989.15
20240515,27.16,70.16,1554.8999999999999
20240516,25.67,76.57,2200.9500000000003
20240517,26.26,72.96,3157.25
20240518,25.01,83.47,7325.55
20240519,24.13,89.72,5741.45
20240520,22.91,87.79,4478.55
20240521,23.96,83.87,11212.8
20240522,24.83,85.52,4792.450000000001
20240523,24.32,89.29,5701.299999999999
20240524,24.77,85.95,1908.95
20240525,23.5,82.41,740.9499999999999
20240526,23.67,85.2,43.8
20240527,24.19,77.7,29.2
20240528,24.12,85.61,306.59999999999997
20240529,24.44,84.04,401.50000000000006
20240530,25.36,83.71,361.35
20240531,25.33,83.28,288.35
20240601,25.33,87.39,1653.45
20240602,24.45,83.01,4726.75
20240603,24.69,83.92,1168.0
20240604,25.13,82.14,657.0
20240605,24.66,85.97,1985.6000000000001
20240606,23.29,86.66,6234.2
20240607,23.6,84.32,1865.15
20240608,23.8,85.41,1397.95
20240609,23.57,83.68,642.4
20240610,23.25,83.57,850.45
20240611,23.18,78.81,784.75
20240612,23.2,77.21,711.75
20240613,23.15,78.98,248.20000000000002
20240614,23.75,79.59,456.25
20240615,24.11,82.03,10.95
20240616,24.61,79.58,664.3000000000001
20240617,23.61,79.45,1080.4
20240618,24.04,79.23,1726.45
20240619,23.47,82.2,1675.35
20240620,23.42,80.97,354.05
20240621,22.8,81.11,445.3
20240622,22.3,85.01,1084.0500000000002
20240623,22.13,84.94,3230.25
20240624,22.21,84.46,1003.75
20240625,22.17,81.89,17052.8
20240626,22.3,82.79,1784.85
20240627,21.83,82.13,470.85
20240628,22.31,83.99,452.6
20240629,22.87,86.07,1168.0
20240630,22.86,85.67,456.25
20240701,22.24,87.13,2416.3
20240702,22.94,79.82,467.2
20240703,23.49,83.25,846.8
20240704,22.87,83.15,708.1
20240705,22.69,82.99,1080.4
20240706,21.9,87.35,722.7
20240707,22.71,82.82,489.1
20240708,22.48,86.7,1219.1
20240709,22.49,85.76,452.6
20240710,23.12,83.52,262.8
20240711,22.92,79.83,102.2
20240712,23.43,79.98,3171.85
20240713,21.66,86.4,1657.1
20240714,22.69,83.23,2401.7
20240715,23.03,87.75,5920.299999999999
20240716,22.06,87.74,3460.2000000000003
20240717,22.29,86.63,3602.5499999999997
20240718,22.24,86.08,1912.6000000000001
20240719,22.68,86.41,2182.7000000000003
20240720,23.07,85.02,959.9499999999999
20240721,22.97,85.01,292.0
20240722,22.22,84.31,777.4499999999999
20240723,22.23,83.04,474.5
20240724,22.4,83.0,397.85
20240725,22.51,82.66,3704.75
20240726,22.46,85.92,1795.8
20240727,22.61,84.13,576.7
20240728,22.83,83.12,580.35
20240729,23.65,85.3,6752.5
20240730,22.33,88.69,2456.4500000000003
20240731,23.2,87.9,2303.1499999999996
20240801,23.44,86.49,2186.35
20240802,22.61,85.16,598.5999999999999
20240803,22.39,85.83,470.85
20240804,22.77,85.05,1251.95
20240805,23.04,84.43,989.15
20240806,22.52,87.45,1992.9
20240807,22.71,87.45,1533.0
20240808,23.15,85.72,470.85
20240809,23.67,85.84,2350.6000000000004
20240810,23.57,87.88,4964.0
20240811,23.34,87.88,4387.3
20240812,23.5,88.45,1525.6999999999998
20240813,24.36,85.09,6854.700000000001
20240814,24.24,84.83,2372.5
20240815,24.64,83.11,3504.0
20240816,24.7,86.37,1835.95
20240817,24.08,89.38,277.4
20240818,23.98,85.1,667.95
20240819,23.78,88.56,1193.55
20240820,23.89,84.94,2215.55
20240821,22.93,88.14,657.0
20240822,23.0,87.22,54.75
20240823,23.31,85.44,0.0
20240824,22.88,85.35,135.05
20240825,22.83,85.99,237.25
20240826,23.22,84.22,182.5
20240827,23.27,85.19,580.35
20240828,22.32,86.47,660.65
20240829,23.09,86.23,1916.25
20240830,22.67,90.75,1985.6000000000001
20240831,22.96,85.61,1116.9
20240901,22.52,84.8,978.2
20240902,22.78,84.05,1051.2
20240903,23.46,85.08,1182.6000000000001
20240904,23.55,84.71,667.95
20240905,23.42,85.34,229.95
20240906,23.46,85.22,167.9
20240907,23.19,85.76,233.6
20240908,23.47,83.64,788.4000000000001
20240909,23.3,86.09,616.85
20240910,23.72,83.89,605.9
20240911,23.89,82.82,405.15000000000003
20240912,23.54,81.48,135.05
20240913,23.87,79.41,7.3
20240914,24.19,78.13,32.85
20240915,24.13,77.24,10.95
20240916,23.9,78.1,3.65
20240917,24.31,78.1,3.65
20240918,23.88,73.57,0.0
20240919,23.55,75.77,0.0
20240920,24.35,76.91,21.9
20240921,24.2,77.76,65.7
20240922,24.2,78.51,631.45
20240923,23.38,80.22,463.55
20240924,23.11,85.27,996.45
20240925,23.74,78.86,102.2
20240926,23.11,80.61,219.0
20240927,23.9,77.42,354.05
20240928,24.4,79.84,1547.6000000000001
20240929,23.77,80.86,2715.6000000000004
20240930,24.06,79.79,427.04999999999995
20241001,25.28,75.35,394.20000000000005
20241002,25.61,77.99,1189.8999999999999
20241003,24.81,82.2,262.8
20241004,24.05,83.71,2850.6499999999996
20241005,22.62,86.69,4193.85
20241006,22.75,85.71,4715.8
20241007,22.7,83.51,2938.2500000000005
20241008,23.56,85.75,4190.2
20241009,23.29,89.38,3587.95
20241010,23.31,85.35,569.4
20241011,22.76,88.43,3003.9500000000003
20241012,22.84,89.93,2449.15
20241013,22.89,90.02,7332.85
20241014,22.91,88.21,3306.9
20241015,21.59,91.32,6865.65
20241016,21.15,91.9,2810.5
20241017,22.34,87.13,251.85
20241018,23.19,85.8,3270.4
20241019,22.23,92.4,1638.8500000000001
20241020,23.45,83.45,2814.15
20241021,23.51,88.0,2423.6
20241022,23.48,85.18,5821.75
20241023,23.55,85.04,6091.85
20241024,21.53,92.01,5091.75
20241025,22.47,83.52,1803.1000000000001
20241026,22.86,85.78,1401.6
20241027,22.69,85.59,62.050000000000004
20241028,22.05,85.07,47.45
20241029,22.99,85.32,29.2
20241030,23.57,84.93,43.8
20241031,23.85,86.41,2350.6000000000004
20241101,23.4,88.7,4018.65
20241102,22.9,90.44,2558.65
20241103,22.81,89.63,4675.650000000001
20241104,22.37,88.92,4799.75
20241105,21.91,87.53,704.4499999999999
20241106,22.7,79.38,0.0
20241107,22.88,84.64,722.7
20241108,22.86,84.96,116.8
20241109,21.9,85.89,3.65
20241110,22.05,79.57,0.0
20241111,22.3,74.68,3.65
20241112,22.35,80.76,284.7
20241113,22.5,90.62,730.0
20241114,22.12,90.78,2430.9
20241115,21.93,91.37,3204.7
20241116,21.99,90.43,2624.3500000000004
20241117,22.17,90.08,1332.25
20241118,21.52,87.14,266.45
20241119,21.8,86.66,321.2
20241120,21.18,86.53,14.6
20241121,21.09,84.95,21.9
20241122,21.69,86.52,0.0
20241123,21.26,83.35,0.0
20241124,21.55,84.18,0.0
20241125,20.71,82.5,0.0
20241126,20.63,88.68,1080.4
20241127,21.59,87.29,204.4
20241128,22.02,78.16,14.6
20241129,22.07,82.73,233.6
20241130,22.79,86.17,2073.2
20241201,22.46,92.14,12782.300000000001
20241202,22.28,94.1,8592.1
20241203,22.5,92.81,7778.15
20241204,22.26,88.57,405.15000000000003
20241205,21.93,90.62,175.2
20241206,21.86,87.5,14.6
20241207,22.09,88.12,288.35
20241208,21.81,87.78,62.050000000000004
20241209,21.89,86.15,0.0
20241210,21.82,86.77,43.8
20241211,21.66,86.31,153.29999999999998
20241212,21.17,92.27,5212.2
20241213,20.98,94.48,3682.85
20241214,20.74,88.03,375.95
20241215,19.14,84.07,94.9
20241216,19.09,84.02,0.0
20241217,20.66,78.76,0.0
20241218,21.71,81.28,0.0
20241219,22.41,87.91,0.0
20241220,23.33,85.5,3.65
20241221,23.6,85.67,295.65000000000003
20241222,22.65,86.5,219.0
20241223,22.03,85.78,0.0
20241224,21.97,81.4,0.0
20241225,21.97,79.89,0.0
20241226,22.45,84.91,1879.7500000000002
20241227,21.96,88.8,1244.65
20241228,20.77,83.45,29.2
20241229,20.9,82.61,0.0
20241230,21.17,85.11,131.4
20241231,21.39,83.79,14.6
